"File","Line","Status","MatchedClass","MatchedId","Snippet"
"src\pages\wadhwani_home_page_android_cdp.py","410","NO_MATCH","","","# Try alternative selector"
"src\pages\wadhwani_home_page_android_cdp.py","411","NO_MATCH","","","alt_mentor_xpath = ""//*[@id='app__layout__inner_content']//div[contains(@class,'mentor') or contains(@class,'card')]"""
"src\pages\wadhwani_home_page_android_cdp.py","412","NO_MATCH","","","alt_count = self.page.locator(f""xpath={alt_mentor_xpath}"").count()"
"src\pages\wadhwani_home_page_android_cdp.py","413","NO_MATCH","","","logger.info(f""ðŸ” Alternative selector found {alt_count} elements"")"
"src\pages\wadhwani_home_page_android_cdp.py","417","NO_MATCH","","","mentors = self.page.locator(f""xpath={alt_mentor_xpath}"")"
"src\pages\wadhwani_home_page_android_cdp.py","422","NO_MATCH","","","card = mentors.nth(i)"
"src\pages\wadhwani_home_page_android_cdp.py","423","NO_MATCH","","","if not card.is_visible():"
"src\pages\wadhwani_home_page_android_cdp.py","424","NO_MATCH","","","logger.debug(f""â­ï¸ Card {i+1} is not visible, skipping"")"
"src\pages\wadhwani_home_page_android_cdp.py","427","NO_MATCH","","","# Generate unique key for this card"
"src\pages\wadhwani_home_page_android_cdp.py","429","NO_MATCH","","","key = card.inner_text(timeout=2000)[:50].strip()"
"src\pages\wadhwani_home_page_android_cdp.py","436","NO_MATCH","","","logger.debug(f""â­ï¸ Card {i+1} already captured (key: {key[:20]}...)"")"
"src\pages\wadhwani_home_page_android_cdp.py","439","NO_MATCH","","","seen_cards.add(key)"
"src\pages\wadhwani_home_page_android_cdp.py","440","NO_MATCH","","","logger.info(f""ðŸ“¸ Capturing mentor {captured+1} (key: {key[:30]}...)"")"
"src\pages\wadhwani_home_page_android_cdp.py","442","NO_MATCH","","","# Scroll card into view"
"src\pages\wadhwani_home_page_android_cdp.py","443","NO_MATCH","","","card.scroll_into_view_if_needed()"
"src\pages\wadhwani_home_page_android_cdp.py","444","NO_MATCH","","","time.sleep(0.5)"
"src\pages\wadhwani_home_page_android_cdp.py","446","NO_MATCH","","","# Capture screenshot"
"src\pages\wadhwani_home_page_android_cdp.py","447","NO_MATCH","","","path = os.path.join(screenshot_dir, f""mentor_{captured+1}.png"")"
"src\pages\wadhwani_home_page_android_cdp.py","448","NO_MATCH","","","card.screenshot(path=path)"
"src\pages\wadhwani_home_page_android_cdp.py","449","NO_MATCH","","","allure.attach.file("
"src\pages\wadhwani_home_page_android_cdp.py","452","NO_MATCH","","","attachment_type=allure.attachment_type.PNG"
"src\pages\wadhwani_home_page_android_cdp.py","454","NO_MATCH","","","logger.info(f""âœ… Captured mentor screenshot: {path}"")"
"src\pages\wadhwani_home_page_android_cdp.py","457","NO_MATCH","","","logger.warning(f""âš ï¸ Could not capture mentor {i+1}: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","460","NO_MATCH","","","# Scroll down"
"src\pages\wadhwani_home_page_android_cdp.py","462","NO_MATCH","","","scroll_container_handle = scroll_container.element_handle()"
"src\pages\wadhwani_home_page_android_cdp.py","464","NO_MATCH","","","self.page.evaluate(""(el) => el.scrollBy(0, 400)"", scroll_container_handle)"
"src\pages\wadhwani_home_page_android_cdp.py","465","NO_MATCH","","","time.sleep(1.5)"
"src\pages\wadhwani_home_page_android_cdp.py","467","NO_MATCH","","","# Check if we've reached the end"
"src\pages\wadhwani_home_page_android_cdp.py","468","NO_MATCH","","","new_scroll = self.page.evaluate(""(el) => el.scrollTop"", scroll_container_handle)"
"src\pages\wadhwani_home_page_android_cdp.py","470","NO_MATCH","","","logger.info(""âœ… Reached end of mentor list (no scroll change)."")"
"src\pages\wadhwani_home_page_android_cdp.py","474","NO_MATCH","","","logger.warning(""âš ï¸ Could not get scroll container handle"")"
"src\pages\wadhwani_home_page_android_cdp.py","477","NO_MATCH","","","logger.warning(f""âš ï¸ Scroll failed: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","481","NO_MATCH","","","logger.info(f""âœ… Successfully captured {captured} mentor screenshots."")"
"src\pages\wadhwani_home_page_android_cdp.py","482","NO_MATCH","","","# Take final screenshot of popup"
"src\pages\wadhwani_home_page_android_cdp.py","483","NO_MATCH","","","final_screenshot = os.path.join(screenshot_dir, f""mentor_popup_final_{int(time.time())}.png"")"
"src\pages\wadhwani_home_page_android_cdp.py","484","NO_MATCH","","","self.page.screenshot(path=final_screenshot)"
"src\pages\wadhwani_home_page_android_cdp.py","485","NO_MATCH","","","allure.attach.file(final_screenshot, name=""Mentor_Popup_Final"", attachment_type=allure.attachment_type.PNG)"
"src\pages\wadhwani_home_page_android_cdp.py","488","NO_MATCH","","","logger.error(""âŒ No mentor screenshots captured."")"
"src\pages\wadhwani_home_page_android_cdp.py","489","NO_MATCH","","","# Take screenshot for debugging"
"src\pages\wadhwani_home_page_android_cdp.py","490","NO_MATCH","","","no_capture_screenshot = f""reports/screenshots/mentor_no_capture_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","491","NO_MATCH","","","self.page.screenshot(path=no_capture_screenshot, full_page=True)"
"src\pages\wadhwani_home_page_android_cdp.py","492","NO_MATCH","","","allure.attach.file(no_capture_screenshot, name=""Mentor_No_Capture"", attachment_type=allure.attachment_type.PNG)"
"src\pages\wadhwani_home_page_android_cdp.py","496","NO_MATCH","","","logger.error(f""âŒ Mentor capture flow failed: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","498","NO_MATCH","","","logger.error(f""ðŸ“‹ Traceback: {traceback.format_exc()}"")"
"src\pages\wadhwani_home_page_android_cdp.py","499","NO_MATCH","","","# Take error screenshot"
"src\pages\wadhwani_home_page_android_cdp.py","500","NO_MATCH","","","error_screenshot = f""reports/screenshots/mentor_capture_error_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","501","NO_MATCH","","","os.makedirs(os.path.dirname(error_screenshot), exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","503","NO_MATCH","","","self.page.screenshot(path=error_screenshot, full_page=True)"
"src\pages\wadhwani_home_page_android_cdp.py","504","NO_MATCH","","","allure.attach.file(error_screenshot, name=""Mentor_Capture_Error"", attachment_type=allure.attachment_type.PNG)"
"src\pages\wadhwani_home_page_android_cdp.py","511","NO_MATCH","","","Captures screenshots of all Live Sessions visible in the scrollable popup."
"src\pages\wadhwani_home_page_android_cdp.py","514","NO_MATCH","","","logger.info(""ðŸŒ Navigating to Chat Response Page..."")"
"src\pages\wadhwani_home_page_android_cdp.py","515","NO_MATCH","","","self.page.goto(""https://dev.wadhwanibiz.ai/en/chat/690c4583c589f5df2f13d814"")"
"src\pages\wadhwani_home_page_android_cdp.py","516","NO_MATCH","","","self.page.wait_for_load_state(""networkidle"", timeout=25000)"
"src\pages\wadhwani_home_page_android_cdp.py","517","NO_MATCH","","","logger.info(""âœ… Navigated to Chat Page."")"
"src\pages\wadhwani_home_page_android_cdp.py","519","NO_MATCH","","","# --- Click on Live Session tab ---"
"src\pages\wadhwani_home_page_android_cdp.py","520","NO_MATCH","","","live_tab_xpath = ""//*[@id='app__layout__inner_content']/div/div/div[4]/div/div[1]/div/div/div[2]"""
"src\pages\wadhwani_home_page_android_cdp.py","521","NO_MATCH","","","live_tab = self.page.locator(f""xpath={live_tab_xpath}"")"
"src\pages\wadhwani_home_page_android_cdp.py","523","NO_MATCH","","","logger.info(""ðŸŸ¢ Waiting for Live Session tab to be visible..."")"
"src\pages\wadhwani_home_page_android_cdp.py","524","NO_MATCH","","","live_tab.wait_for(state=""visible"", timeout=15000)"
"src\pages\wadhwani_home_page_android_cdp.py","525","NO_MATCH","","","self.page.evaluate(""(el) => el.scrollIntoView({block: 'center'})"", live_tab.element_handle())"
"src\pages\wadhwani_home_page_android_cdp.py","526","NO_MATCH","","","time.sleep(1)"
"src\pages\wadhwani_home_page_android_cdp.py","528","NO_MATCH","","","# Retry clicking in multiple safe ways"
"src\pages\wadhwani_home_page_android_cdp.py","531","NO_MATCH","","","live_tab.click(timeout=10000, force=True)"
"src\pages\wadhwani_home_page_android_cdp.py","532","NO_MATCH","","","logger.info(""âœ… Live Session tab clicked successfully."")"
"src\pages\wadhwani_home_page_android_cdp.py","535","NO_MATCH","","","logger.warning(f""âš ï¸ Attempt {attempt+1}/3 to click Live Session tab failed: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","536","NO_MATCH","","","self.page.mouse.move(100, 100)"
"src\pages\wadhwani_home_page_android_cdp.py","537","NO_MATCH","","","time.sleep(1)"
"src\pages\wadhwani_home_page_android_cdp.py","541","NO_MATCH","","","# --- Wait for popup ---"
"src\pages\wadhwani_home_page_android_cdp.py","542","NO_MATCH","","","popup_xpath = ""/html/body/div[3]/div/div[4]"""
"src\pages\wadhwani_home_page_android_cdp.py","543","NO_MATCH","","","self.page.wait_for_selector(f""xpath={popup_xpath}"", timeout=15000)"
"src\pages\wadhwani_home_page_android_cdp.py","544","NO_MATCH","","","logger.info(""âœ… Live Session pop-up appeared."")"
"src\pages\wadhwani_home_page_android_cdp.py","546","NO_MATCH","","","# --- Capture Live Session cards ---"
"src\pages\wadhwani_home_page_android_cdp.py","547","NO_MATCH","","","card_xpath = ""/html/body/div[3]/div/div[4]/div/div/div"""
"src\pages\wadhwani_home_page_android_cdp.py","548","NO_MATCH","","","scroll_container = self.page.locator(f""xpath=/html/body/div[3]/div/div[4]/div"")"
"src\pages\wadhwani_home_page_android_cdp.py","549","NO_MATCH","","","cards = self.page.locator(f""xpath={card_xpath}"")"
"src\pages\wadhwani_home_page_android_cdp.py","552","NO_MATCH","","","os.makedirs(screenshot_dir, exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","557","NO_MATCH","","","logger.info(""ðŸŽ¥ Starting to capture Live Session cards..."")"
"src\pages\wadhwani_home_page_android_cdp.py","560","NO_MATCH","","","count = cards.count()"
"src\pages\wadhwani_home_page_android_cdp.py","562","NO_MATCH","","","logger.warning(""âš ï¸ No live sessions found in this view."")"
"src\pages\wadhwani_home_page_android_cdp.py","566","NO_MATCH","","","card = cards.nth(i)"
"src\pages\wadhwani_home_page_android_cdp.py","567","NO_MATCH","","","if not card.is_visible():"
"src\pages\wadhwani_home_page_android_cdp.py","570","NO_MATCH","","","key = card.inner_text(timeout=3000)[:50]"
"src\pages\wadhwani_home_page_android_cdp.py","575","NO_MATCH","","","seen_cards.add(key)"
"src\pages\wadhwani_home_page_android_cdp.py","578","NO_MATCH","","","card.scroll_into_view_if_needed()"
"src\pages\wadhwani_home_page_android_cdp.py","579","NO_MATCH","","","time.sleep(1)"
"src\pages\wadhwani_home_page_android_cdp.py","580","NO_MATCH","","","path = os.path.join(screenshot_dir, f""live_session_{captured+1}.png"")"
"src\pages\wadhwani_home_page_android_cdp.py","581","NO_MATCH","","","card.screenshot(path=path)"
"src\pages\wadhwani_home_page_android_cdp.py","582","NO_MATCH","","","allure.attach.file("
"src\pages\wadhwani_home_page_android_cdp.py","585","NO_MATCH","","","attachment_type=allure.attachment_type.PNG"
"src\pages\wadhwani_home_page_android_cdp.py","587","NO_MATCH","","","logger.info(f""ðŸ“¸ Captured live session screenshot: {path}"")"
"src\pages\wadhwani_home_page_android_cdp.py","590","NO_MATCH","","","logger.warning(f""âš ï¸ Could not capture session {i+1}: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","592","NO_MATCH","","","# Scroll down"
"src\pages\wadhwani_home_page_android_cdp.py","593","NO_MATCH","","","self.page.evaluate(""(el) => el.scrollBy(0, 400)"", scroll_container.element_handle())"
"src\pages\wadhwani_home_page_android_cdp.py","594","NO_MATCH","","","time.sleep(1.5)"
"src\pages\wadhwani_home_page_android_cdp.py","596","NO_MATCH","","","# Stop if end of list reached"
"src\pages\wadhwani_home_page_android_cdp.py","597","NO_MATCH","","","new_scroll = self.page.evaluate(""(el) => el.scrollTop"", scroll_container.element_handle())"
"src\pages\wadhwani_home_page_android_cdp.py","599","NO_MATCH","","","logger.info(""âœ… Reached end of live session list."")"
"src\pages\wadhwani_home_page_android_cdp.py","604","NO_MATCH","","","logger.info(f""âœ… Captured {captured} live session screenshots successfully."")"
"src\pages\wadhwani_home_page_android_cdp.py","607","NO_MATCH","","","logger.error(""âŒ No live session screenshots captured."")"
"src\pages\wadhwani_home_page_android_cdp.py","611","NO_MATCH","","","logger.error(f""âŒ Live session capture flow failed: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","617","NO_MATCH","","","from the scrollable popup."
"src\pages\wadhwani_home_page_android_cdp.py","619","NO_MATCH","","","resources_tab_xpath = ""xpath=//*[@id='app__layout__inner_content']/div/div/div[4]/div/div[1]/div/div/div[3]"""
"src\pages\wadhwani_home_page_android_cdp.py","620","NO_MATCH","","","resources_popup_xpath = ""xpath=/html/body/div[2]/div/div[4]"""
"src\pages\wadhwani_home_page_android_cdp.py","621","NO_MATCH","","","resources_card_xpath = ""xpath=/html/body/div[2]/div/div[4]/div/a"""
"src\pages\wadhwani_home_page_android_cdp.py","624","NO_MATCH","","","logger.info(""ðŸŒ Navigating to Chat Response Page..."")"
"src\pages\wadhwani_home_page_android_cdp.py","625","NO_MATCH","","","self.page.goto(""https://dev.wadhwanibiz.ai/en/chat/690c35f4c589f5df2f13d813"")"
"src\pages\wadhwani_home_page_android_cdp.py","626","NO_MATCH","","","self.page.wait_for_load_state(""networkidle"", timeout=25000)"
"src\pages\wadhwani_home_page_android_cdp.py","627","NO_MATCH","","","logger.info(""âœ… Navigated to Chat Page successfully."")"
"src\pages\wadhwani_home_page_android_cdp.py","629","NO_MATCH","","","# --- Click on Resources tab ---"
"src\pages\wadhwani_home_page_android_cdp.py","630","NO_MATCH","","","logger.info(""ðŸŸ¢ Waiting for Resources tab to be visible..."")"
"src\pages\wadhwani_home_page_android_cdp.py","631","NO_MATCH","","","resources_tab = self.page.locator(resources_tab_xpath)"
"src\pages\wadhwani_home_page_android_cdp.py","632","NO_MATCH","","","resources_tab.wait_for(state=""visible"", timeout=15000)"
"src\pages\wadhwani_home_page_android_cdp.py","634","NO_MATCH","","","el = resources_tab.element_handle()"
"src\pages\wadhwani_home_page_android_cdp.py","635","NO_MATCH","","","self.page.evaluate(""(el) => el.scrollIntoView({block: 'center'})"", el)"
"src\pages\wadhwani_home_page_android_cdp.py","636","NO_MATCH","","","time.sleep(1)"
"src\pages\wadhwani_home_page_android_cdp.py","638","NO_MATCH","","","# Safe click retries"
"src\pages\wadhwani_home_page_android_cdp.py","641","NO_MATCH","","","resources_tab.click(timeout=10000, force=True)"
"src\pages\wadhwani_home_page_android_cdp.py","642","NO_MATCH","","","logger.info(""âœ… Resources tab clicked successfully."")"
"src\pages\wadhwani_home_page_android_cdp.py","645","NO_MATCH","","","logger.warning(f""âš ï¸ Attempt {attempt+1}/3 to click Resources tab failed: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","646","NO_MATCH","","","time.sleep(1)"
"src\pages\wadhwani_home_page_android_cdp.py","650","NO_MATCH","","","# --- Wait for popup ---"
"src\pages\wadhwani_home_page_android_cdp.py","651","NO_MATCH","","","logger.info(""ðŸ•’ Waiting for Resources pop-up..."")"
"src\pages\wadhwani_home_page_android_cdp.py","652","NO_MATCH","","","self.page.wait_for_selector(resources_popup_xpath, timeout=15000)"
"src\pages\wadhwani_home_page_android_cdp.py","653","NO_MATCH","","","logger.info(""âœ… Resources pop-up appeared."")"
"src\pages\wadhwani_home_page_android_cdp.py","654","NO_MATCH","","","time.sleep(2)"
"src\pages\wadhwani_home_page_android_cdp.py","656","NO_MATCH","","","# --- Setup for capture ---"
"src\pages\wadhwani_home_page_android_cdp.py","657","NO_MATCH","","","scroll_container = self.page.locator(resources_popup_xpath)"
"src\pages\wadhwani_home_page_android_cdp.py","659","NO_MATCH","","","os.makedirs(screenshot_dir, exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","661","NO_MATCH","","","# --- Batch 1: Capture first 5 resources ---"
"src\pages\wadhwani_home_page_android_cdp.py","662","NO_MATCH","","","logger.info(""ðŸ“¸ Capturing first batch of resources..."")"
"src\pages\wadhwani_home_page_android_cdp.py","663","NO_MATCH","","","scroll_container.scroll_into_view_if_needed()"
"src\pages\wadhwani_home_page_android_cdp.py","664","NO_MATCH","","","time.sleep(1)"
"src\pages\wadhwani_home_page_android_cdp.py","666","NO_MATCH","","","batch1_path = os.path.join(screenshot_dir, ""resources_batch_1.png"")"
